ID,Grade,Section,Major,Midterm 1 (2677998),Midterm 2 (2696673),Final (2710773),OpenDSA (2715116),Pre-Course Survey on Experience with AI Tools (2667450),Project 1 (2647679),Project 2 (2682268),Project 3 (2694133),Project 4 (2703442),Bank Day Bonus Points (2723669),Final Points,,"Before this semester, had you ever used a Large Language Model (LLM), such as ChatGPT, Claude, or GitHub Copilot?",What activities have you used LLMs for?,Which of the following AI tools have you used before?,"If you have used any AI tools not listed above, please describe. Or write ""None"".",Approximately how long have you been using these AI tools?,LLMs usually produce correct answers if the prompt is clear,LLMs can generate convincing but incorrect explanations,LLM outputs should always be verified,Feel free to write here anything else that you would like to say about your experience with AI tools that might be relevant to this class.,,8762405: Did you use an LLM to help with any part of this project?,"8762406: What LLM tools did you use, if any? (Select all that apply.)","8762407: If you marked ""Other"" for the previous question, please list here any other LLM that you used to help you with this project.",8762408: How did you use the LLM?,8762409: How helpful did you find using an LLM for debugging your project?,8762410: How helpful did you find using an LLM for planning a development roadmap or developing the overall structure?,8762411: How helpful did you find using an LLM to search for information or understand concepts needed to develop the project?,8762412: How helpful did you find using an LLM for understanding project requirements?,8762413: How helpful did you find using an LLM for writing test cases?,8762414: How helpful did you find using an LLM for generating code?,8762415: How helpful did you find using an LLM for improving existing code?,8762416: Briefly discuss here if you used an LLM for any other purpose as part of your project.,,8935652: Did you use an LLM to help with any part of this project?,"8935653: What LLM tools did you use, if any? (Select all that apply.)","8935654: If you marked ""Other"" for the previous question, please list here any other LLM that you used to help you with this project.",8935655: How did you use the LLM?,8935656: How helpful did you find using an LLM for debugging your project?,8935657: How helpful did you find using an LLM for planning a development roadmap or developing the overall structure?,8935658: How helpful did you find using an LLM to search for information or understand concepts needed to develop the project?,8935659: How helpful did you find using an LLM for understanding project requirements?,8935660: How helpful did you find using an LLM for writing test cases?,8935661: How helpful did you find using an LLM for generating code?,8935662: How helpful did you find using an LLM for improving existing code?,8935663: Briefly discuss here if you used an LLM for any other purpose as part of your project.,,8996517: Did you use an LLM to help with any part of this project?,"8996518: What LLM tools did you use, if any? (Select all that apply.)","8996519: If you marked ""Other"" for the previous question, please list here any other LLM that you used to help you with this project.",8996520: How did you use the LLM?,8996521: How helpful did you find using an LLM for debugging your project?,8996522: How helpful did you find using an LLM for planning a development roadmap or developing the overall structure?,8996523: How helpful did you find using an LLM to search for information or understand concepts needed to develop the project?,8996524: How helpful did you find using an LLM for understanding project requirements?,8996525: How helpful did you find using an LLM for writing test cases?,8996526: How helpful did you find using an LLM for generating code?,8996527: How helpful did you find using an LLM for improving existing code?,8996528: Briefly discuss here if you used an LLM for any other purpose as part of your project.,,9012716: Did you use an LLM to help with any part of this project?,"9012717: What LLM tools did you use, if any? (Select all that apply.)","9012718: If you marked ""Other"" for the previous question, please list here any other LLM that you used to help you with this project.",9012719: How did you use the LLM?,9012720: How helpful did you find using an LLM for debugging your project?,9012721: How helpful did you find using an LLM for planning a development roadmap or developing the overall structure?,9012722: How helpful did you find using an LLM to search for information or understand concepts needed to develop the project?,9012723: How helpful did you find using an LLM for understanding project requirements?,9012724: How helpful did you find using an LLM for writing test cases?,9012725: How helpful did you find using an LLM for generating code?,9012726: How helpful did you find using an LLM for improving existing code?,9012727: Briefly discuss here if you used an LLM for any other purpose as part of your project.,"9012792: As part of a research study on student use of LLMs in programming assignments, a research team is seeking your permission to use data from assignments submitted as part of this class.
Title of research study: LLM Assignment Use Analysis
Principal Investgator: Cliff Shaffer, shaffer@vt.edu, 540-231-4354.
Key Information: This study will make use of assignments that you submit as a regular part of this class. No additional work is needed on your part to participate in the study. All assignment data will be de-identified prior to beginning any analysis, and the data will not be re-identified at any time. Your decision to participate or not participate will have no bearing on your grade or relationship with Virginia Tech. The research team won’t know who participated until after grades have been turned in.
Detailed Information: The following is more detailed information about this study in addition to the information listed above. The information to be studied include content from your course assignments, including these LLM use surveys and your scores on various assignments. Once the information for an individual has been aggregated, all identifying information is removed prior to analysis of the data. No attempt to later re-identify the data will be made. The only data stored will be the de-identified, aggregated data for the entire class. Federal laws state that you must give permission for researchers to access your school records. By giving consent to participate, you are also providing consent to access the following school records: These LLM survey responses and scores for assignments submitted for this class. If identifiers are removed from your private information, that information could be used for future research studies or distributed to another investigator for future research studies without your additional informed consent. Thisrelease will be kept indefinitely.
Who can I talk to?If you have questions, concerns, or complaints, or think the research has hurt you, talk to the research team by contacting shaffer@vt.edu.This research has been reviewed and approved by the Virginia Tech Institutional Review Board (IRB). You may communicate with them at 540-231-3732 or irb@vt.edu if:●  You have questions about your rights as a research subject●  Your questions, concerns, or complaints are not being answered by the research team●  You cannot reach the research team●  You want to talk to someone besides the research team to provide feedback about this research
How many people will be studied?We plan to include about 800-1000 people in this research study.
What happens if I say yes, I want to be in this research? You do not need to do anything different regardless of whether you agree to allow use of your data or not. All data used comes from assignments that you do as a normal part of the course.
What happens if I say yes, but I change my mind later? You may contact the study team at shaffer@vt.edu later to ask that your data not be used.
Is there any way being in this study could be bad for me? There are no known risks to participating in this study.
What happens to the information collected for the research?We will make every effort to limit the use and disclosure of your personal information only to people who have a need to review this information. We cannot promise complete confidentiality. Organizations that may inspect and copy your information include the IRB, Human Research Protection Program, and other authorized representatives of Virginia Tech. Since the information under study is class assignments, the above is true whether you participate in the research or not. The results of this research study may be presented in summary form at conferences, in presentations, reports to the sponsor, academic papers, and as part of a thesis/dissertation.

"
222257,A-,CS_3114_13469_202601,CMDA,71.1,53.2,89,199.5,5,115,125,135,115,9,916.8,,Occasionally,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use","ChatGPT,ClaudeAI",<p>None</p>,6-12 months,3,4,5,<p>Nothing</p>,,Yes,"ChatGPT,ClaudeAI",None,I used it from in an IDE,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Claude helped me understand Mutation testing and helped me find the mutants I missed to kill or the lines that were not getting tested and helped me to test them better achieving 90% in the overall mutation testing.,,Yes,ClaudeAI,None,I used it from in an IDE,Somewhat helpful,Somewhat helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,I used the I’ll to figure out remaining mutation methods and tests,,Yes,"ChatGPT,ClaudeAI",None,I used it from in an IDE,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,I took the help of LLM to help me do better mutation testing for the project.,,Yes,"ChatGPT,ClaudeAI",None,I used it from in an IDE,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,I took the help of AI to improve my mutation tests and improve my test cases.,"Yes, I consent to having my class assignments used as part of this research."
222990,C,CS_3114_13469_202601,CS,72,82,56,77.5,5,113,108,120,108,6,747.5,,Very Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Other","Microsoft Copilot,ChatGPT",<p>None</p>,Over a year,2,5,5,,,Yes,"GitHub Copilot,ChatGPT",N/A,I used it in a browser,Very helpful,Somewhat helpful,Somewhat helpful,Not at all helpful,Very Helpful,Very Helpful,Very Helpful,"I used it both in a browser and in Eclipse, but I mostly used it in the browser so I checked that. Copilot is great mainly for code completion, because Eclipse's version is pretty awful in my opinion. My main use for ChatGPT was writing tests, which it actually excelled at. Instead of asking it to design tests, I looked through the mutation failures myself and visualized the state of the various objects. I then wrote down on index cards test layout to test specific states caused by mutations. It was much faster to just write out the test design without actually having to write code or come up with placeholder strings. When I was at a good place, I would send these designs to ChatGPT and have it create the code for me. This worked very well, as I left the thinking and design to me, while leaving the brute force and time-consuming work to the LLM.",,Yes,"Microsoft Copilot,ChatGPT,ClaudeAI",N/A,I used it in a browser,Somewhat helpful,Somewhat helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,Somewhat helpful,Very Helpful,Somewhat helpful,Very Helpful,N/A,,Yes,ClaudeAI,N/A,I used it in a browser,Not at all helpful,Somewhat helpful,Not at all helpful,Not at all helpful,Very Helpful,Not at all helpful,Not at all helpful,N/A,,Yes,"GitHub Copilot,ClaudeAI",N/A,I used it in a browser,Very helpful,Not at all helpful,Somewhat helpful,Not at all helpful,Very Helpful,Somewhat helpful,Somewhat helpful,N/A,"Yes, I consent to having my class assignments used as part of this research."
223168,A,CS_3114_13469_202601,CPE,96,85.8,74,200,5,135,120,125,125,9,974.8,,Occasionally,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use","Microsoft Copilot,GitHub Copilot,ChatGPT,ClaudeAI,Google Gemini,Perplexity","<p>I've also used DeepSeek models (r1, qwen, etc), Llama based models (both from Meta and derivatives)</p>",Over a year,2,5,5,"<p>They are great for well known, documented problems and solutions, often their reasoning and context gets polluted and their output thoroughly needs to be verified.</p>",,No,None Used,I did not use an LLM for any part of this project. ,I did not use an LLM,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,I did not use an LLM for any purpose of this project. ,,Yes,Gemini,N/A,I used it in a browser,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Somewhat helpful,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,"I used Gemini to explain the initial insert algorithm for the provided test cases I was unsure how AAAA was at the 3rd, not 4th level. I then took that information and implemented (along with my partner) the rest of the project without LLM assistance.",,Yes,Gemini,N/A,I used it in a browser,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,N/A,,Yes,Gemini,N/A,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Not at all helpful,Somewhat helpful,"Used it for brainstorming how I wanted the key, value pairs for the Hash table to be, a bit for mutation testing and debugging to make sure my mental model matched the project specification.","Yes, I consent to having my class assignments used as part of this research."
223951,B+,CS_3114_13469_202601,CMDA,77,66,88,200,5,75,120,135,113,6,885,,Very Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Writing in a course","Microsoft Copilot,ChatGPT,ClaudeAI,Cursor",<p>Deepseek</p>,Over a year,3,4,5,<p>Wondering how frequently we should use AI/LLM's</p>,,Yes,"ChatGPT,ClaudeAI",,I used it in a browser,Not at all helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Not at all helpful,Very Helpful,Very Helpful,Did not use it for any other purpose,,Yes,ClaudeAI,,I used it in a browser,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Very Helpful,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,Very Helpful,I used Claude to improve the formatting of the different code lines as well.,,Yes,ClaudeAI,,I used it in a browser,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Somewhat helpful,I did not use an LLM for understanding project requirements,Very Helpful,Very Helpful,Very Helpful,,,Yes,ClaudeAI,,I used it in a browser,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Not at all helpful,,"Yes, I consent to having my class assignments used as part of this research."
224119,A-,CS_3114_13469_202601,CS,82,81,87.5,171.78,5,108,112,125,113,9,894.28,,Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use","ChatGPT,ClaudeAI,Google Gemini",<p>None</p>,6-12 months,3,5,5,"<p>AI should be used as an assistant, not an expert. Verification and testing are a necessity.</p>",,Yes,"ChatGPT,ClaudeAI",,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,Not at all helpful,Somewhat helpful,Not at all helpful,Very Helpful,I used an LLM to draft the video as well.,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Somewhat helpful,Very Helpful,Somewhat helpful,I did not use an LLM for understanding project requirements,Somewhat helpful,Somewhat helpful,Somewhat helpful,I also used an LLM for generating the video requirements and script.,,Yes,ClaudeAI,N/A,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,I also used an LLM for drafting the presentation script and time markers.,,Yes,ClaudeAI,N/A,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,I used it for drafting my video script as well.,"Yes, I consent to having my class assignments used as part of this research."
224383,B-,CS_3114_13469_202601,MCHL,68,73.5,79,194.5,5,120,106,125,107,9,887,,Very Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Writing in a course","Microsoft Copilot,ChatGPT,ClaudeAI,Google Gemini,Cursor,Perplexity",<p>Only the tools above</p>,Over a year,4,5,5,,,Yes,"ChatGPT,ClaudeAI",N/A,I used it in a browser,Very helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,N/A,,Yes,"ChatGPT,ClaudeAI",,I used it in a browser,Very helpful,Very Helpful,Somewhat helpful,Not at all helpful,Very Helpful,Not at all helpful,Somewhat helpful,,,Yes,"ChatGPT,ClaudeAI",,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,,,Yes,ClaudeAI,N/A,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,N/A,"Yes, I consent to having my class assignments used as part of this research."
224411,B-,CS_3114_13469_202601,CS,77,79.2,66,200,5,116,110,35,117,9,814.2,,Occasionally,"Programing-related tasks for personal use,Other","GitHub Copilot,ChatGPT","<p>I have used both GitHub Copilot and ChatGPT at times for personal projects to help generate things like a Readme file and help with text formatting in cases where I feel the current state is not ""clean"".</p>",1-6 months,3,5,5,,,Yes,ChatGPT,,I used it in a browser,I did not use an LLM to help debug my project.,Somewhat helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,Somewhat helpful,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,,,Yes,ChatGPT,,I used it in a browser,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,Somewhat helpful,I did not use an LLM for generating code,I did not use an LLM for improving existing code,,,Yes,ChatGPT,,I used it in a browser,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,Very Helpful,Somewhat helpful,I did not use an LLM for generating code,Very Helpful,,,Yes,ClaudeAI,,I used it in a browser,Somewhat helpful,Very Helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,Very Helpful,I did not use an LLM for generating code,Somewhat helpful,,"Yes, I consent to having my class assignments used as part of this research."
225273,A-,CS_3114_13469_202601,CMDA,66,83,64,200,5,109,125,125,129,9,915,,Occasionally,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use","Microsoft Copilot,ChatGPT",<p>None</p>,Over a year,4,4,5,,,Yes,"Gemini,ClaudeAI",,I used it in a browser,Somewhat helpful,Somewhat helpful,Very Helpful,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,Somewhat helpful,Very Helpful,,,Yes,Gemini,,I used it in a browser,I did not use an LLM to help debug my project.,Very Helpful,Somewhat helpful,I did not use an LLM for understanding project requirements,Somewhat helpful,Somewhat helpful,I did not use an LLM for improving existing code,,,Yes,Gemini,,I used it in a browser,I did not use an LLM to help debug my project.,Very Helpful,Very Helpful,I did not use an LLM for understanding project requirements,Very Helpful,I did not use an LLM for generating code,Very Helpful,,,Yes,Gemini,,I used it in a browser,Not at all helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,Very Helpful,Somewhat helpful,Very Helpful,Somewhat helpful,,"Yes, I consent to having my class assignments used as part of this research."
225835,C,CS_3114_13469_202601,DCC,96,74.75,53.5,171.5,5,101,83,120,110,3,817.75,,Very Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Writing in a course,Other","Microsoft Copilot,ChatGPT,ClaudeAI,Google Gemini,Cursor,Perplexity",<p>None</p>,Over a year,4,5,5,,,Yes,"ChatGPT,ClaudeAI",,I used it in a browser,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,I did not use an LLM for generating code,Somewhat helpful,,,Yes,"ChatGPT,ClaudeAI",,I used it in a browser,Somewhat helpful,Very Helpful,Very Helpful,I did not use an LLM for understanding project requirements,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,Yes,"ChatGPT,ClaudeAI",,I used it in a browser,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,Yes,"ChatGPT,ClaudeAI",n/a,I used it in a browser,Somewhat helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Very Helpful,Somewhat helpful,n/a,"Yes, I consent to having my class assignments used as part of this research."
226151,A-,CS_3114_13469_202601,CS,72,72.2,64,193.5,5,100,125,135,125,9,900.7,,Frequently,"Programing-related tasks for personal use,Programing-related tasks in a course,Other","Microsoft Copilot,GitHub Copilot,ChatGPT,ClaudeAI,Google Gemini,Cursor,Perplexity",<p>None</p>,Over a year,3,5,5,,,Yes,"ChatGPT,ClaudeAI,Other",z.ai,I used it from in an IDE,Not at all helpful,Somewhat helpful,Very Helpful,I did not use an LLM for understanding project requirements,Not at all helpful,Somewhat helpful,Very Helpful,"Not really part of this questions but I just wanted to share that in my experience, if you don't understand the concepts, LLMs won't really be helpful either, it's like the blind leading the blind.",,Yes,"ChatGPT,ClaudeAI",,I used it from in an IDE,Somewhat helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Not at all helpful,Somewhat helpful,Very Helpful,,,Yes,Other,Droid,I used it from in an IDE,Very helpful,Somewhat helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,Somewhat helpful,Somewhat helpful,N/A,,Yes,DeepSeek,,I used it from in an IDE,Somewhat helpful,Very Helpful,Very Helpful,Somewhat helpful,Not at all helpful,Somewhat helpful,Somewhat helpful,,"Yes, I consent to having my class assignments used as part of this research."
226946,A-,CS_3114_13469_202601,CS,62,73.8,63.5,200,5,128,120,125,117,9,903.3,,Frequently,"Writing for personal use,Writing in a course,Other","ChatGPT,Google Gemini",<p>None</p>,6-12 months,3,5,5,"<p>I understand Korean faster than English, so I use AI itself as a notebook to organize most of them.</p>",,Yes,"Gemini,Other","I used Papago, which is a translator that translates English correctly.",I used it in a browser,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Very Helpful,Very Helpful,Somewhat helpful,I did not use an LLM for generating code,I did not use an LLM for improving existing code,"I primarily used the LLM to facilitate better communication with my project partner, Delara. Since English is not my first language, it helped me translate and refine my messages to ensure we were on the same page regarding our implementation.",,Yes,"Gemini,Other",Papago (Korean translator),I used it in a browser,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Somewhat helpful,Very Helpful,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,I used an LLM for mainly to communicate with my partner and I used it to clariify and understand concepts in textbooks and lecture slides.,,Yes,"Gemini,Other",Papago (Korean translator),I used it in a browser,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,Very Helpful,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,I used for communication.,,Yes,"Gemini,Other",Papago (Korean Translator),I used it in a browser,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,Very Helpful,Somewhat helpful,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,"I mainly interacted with the LLM to communicate more effectively with my partner on the project, Delara. Since I'm not a native English speaker, it translated and edited my messages to make sure that we were aligned on how we were going to implement the graphs and algorithms. ","Yes, I consent to having my class assignments used as part of this research."
227018,A,CS_3114_13469_202601,CS,63,91,93,200,5,128,115,115,135,9,954,,Frequently,"Programing-related tasks for personal use,Writing for personal use,Writing in a course","Microsoft Copilot,GitHub Copilot,ChatGPT,ClaudeAI,Google Gemini,Cursor,Perplexity",<p>Grok by X - i used it to summarize long documents</p>,6-12 months,4,4,4,<p>AI tools have a tendency to halluncinate.</p>,,Yes,"Cursor,ChatGPT,ClaudeAI",na,I used it from in an IDE,Very helpful,Somewhat helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,I used the LLM to understand project requirements and define a structure to my code. I used it like an assistant and went back and forth with it to refine my design decisions. ,,Yes,"Cursor,ChatGPT,ClaudeAI",I didn't use any other LLMS,I used it in a browser,Very helpful,Very Helpful,Very Helpful,Very Helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,I used chatgpt to get explanations of the data structures and clarify error messages. I also used it to suggest better coding practices and patterns. I used LLMs more as a support tool rather than a code generator. If I was stuck somewhere id ask it to dry run my code so I know where im going wrong. ,,Yes,ClaudeAI,None,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,I used it to find any other edge cases I was missing,,Yes,Cursor,,I used it from in an IDE,Somewhat helpful,Not at all helpful,Somewhat helpful,Somewhat helpful,Not at all helpful,Not at all helpful,Somewhat helpful,,"Yes, I consent to having my class assignments used as part of this research."
227850,A,CS_3114_13469_202601,CMDA,76,72,78,200,5,120,120,125,130,9,935,,Occasionally,"Programing-related tasks for personal use,Other",Microsoft Copilot,<p>None</p>,1-6 months,3,4,5,<p>I only have used LLM's to better explain problems and to debug as was allowed in CMDA 3634. I am not as familiar with the policy in this class.</p>,,No,None Used,N/A,I did not use an LLM,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,N/A,,No,None Used,N/A,I did not use an LLM,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,N/A,,Yes,Microsoft Copilot,N/A,I used it in a browser,Somewhat helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,Somewhat helpful,Just used an LLM for debugging and improving existing code.,,No,None Used,N/A,I did not use an LLM,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,N/A,"Yes, I consent to having my class assignments used as part of this research."
228160,B,CS_3114_13469_202601,CS,100,92,88.75,200,5,0,115,125,102,6,833.75,,Occasionally,"Programing-related tasks for personal use,Programing-related tasks in a course,Writing for personal use,Other","Microsoft Copilot,GitHub Copilot,ChatGPT,Google Gemini",<p>None</p>,6-12 months,4,2,3,,,,,,,,,,,,,,,,Yes,ChatGPT,none,I used it from in an IDE,Very helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,Very Helpful,none,,Yes,Gemini,,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,Yes,"ChatGPT,Gemini",No,I used it in a browser,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,none,"Yes, I consent to having my class assignments used as part of this research."
242565,A,CS_3114_13469_202601,CS,85,87.4,92.25,200,5,130,135,112,132,9,987.65,,Occasionally,"Programing-related tasks for personal use,Programing-related tasks in a course","Microsoft Copilot,ChatGPT",<p>None</p>,Over a year,3,5,5,<p>I feel thought needs to be put into how to create reasonable assignments for students who choose not to use AI tools. As opposed to increasing project complexity and leaving those who are not using AI behind.</p>,,Yes,"Microsoft Copilot,ChatGPT",N/A,I used it in a browser,Not at all helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,Somewhat helpful,Not at all helpful,N/A,,Yes,ChatGPT,,I used it in a browser,I did not use an LLM to help debug my project.,Somewhat helpful,Somewhat helpful,Not at all helpful,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,,,Yes,"Microsoft Copilot,ChatGPT",,I used it in a browser,Not at all helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Not at all helpful,Somewhat helpful,Not at all helpful,,,Yes,ChatGPT,N/A,I used it in a browser,Not at all helpful,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,Somewhat helpful,N/A,"Yes, I consent to having my class assignments used as part of this research."
242749,A-,CS_3114_13469_202601,CS,86,78,71.5,200,5,110,125,120,107,0,902.5,,Occasionally,"Programing-related tasks for personal use,Other",ChatGPT,<p>None</p>,6-12 months,4,5,5,,,No,None Used,,I did not use an LLM,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,,,No,None Used,,I did not use an LLM,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,,,Yes,ChatGPT,,I used it in a browser,I did not use an LLM to help debug my project.,Somewhat helpful,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,Somewhat helpful,,,No,None Used,,I did not use an LLM,I did not use an LLM to help debug my project.,I did not use an LLM to help with planning a development roadmap or developing the overall structure,I did not use an LLM to search for information or understand concepts needed to develop the project,I did not use an LLM for understanding project requirements,I did not use an LLM for writing test cases,I did not use an LLM for generating code,I did not use an LLM for improving existing code,,"Yes, I consent to having my class assignments used as part of this research."
